,date,time,round,day,home_team,away_team,goals_home,goals_away,xg_home,xg_away,poss_home,formation_home,referee,sh_home,sot_home,dist_home,fk_home,pk_home,pkatt_home,season,target,poss_away,formation_away,sh_away,sot_away,dist_away,fk_away,pk_away,pkatt_away
118,2024-02-25,16:15,26,6,15,0,3.0,1.0,1.2,0.2,57.0,4-2-3-1,Guillermo Cuadra,13.0,5.0,23.4,2.0,0,0,2024,0,43.0,4-2-3-1,3.0,1.0,13.1,0.0,0,0
119,2024-03-10,21:00,28,6,15,16,2.0,3.0,1.0,1.4,54.0,4-2-3-1,Alejandro Hernández,13.0,4.0,18.2,1.0,0,0,2024,1,46.0,4-4-2,6.0,4.0,11.0,0.0,0,0
120,2023-08-19,21:30,2,5,8,0,0.0,2.0,1.3,1.5,63.0,4-3-3,José Luis Munuera,18.0,7.0,17.8,2.0,0,0,2024,1,37.0,4-2-3-1,8.0,2.0,16.0,1.0,0,0
121,2023-09-03,21:00,4,6,8,10,1.0,2.0,0.8,2.0,31.0,4-1-4-1,Miguel Ángel Ortiz Arias,11.0,3.0,18.3,0.0,0,0,2024,1,69.0,4-3-3,8.0,3.0,15.6,0.0,1,1
122,2023-09-23,16:15,6,5,8,9,0.0,0.0,1.4,0.8,44.0,4-3-3,Javier Villanueva,16.0,2.0,16.8,0.0,0,0,2024,2,56.0,4-2-3-1,15.0,3.0,21.4,2.0,0,0
123,2023-09-28,21:30,7,3,8,5,0.0,2.0,1.0,1.5,55.0,4-3-3,Juan Martínez,13.0,2.0,15.6,1.0,0,0,2024,1,45.0,5-3-2,5.0,3.0,12.9,0.0,0,0
124,2023-10-20,21:00,10,4,8,14,2.0,0.0,2.1,0.6,58.0,4-3-3,Mateo Busquets,11.0,5.0,20.3,0.0,1,1,2024,0,42.0,4-2-3-1,13.0,3.0,14.2,0.0,0,0
125,2023-11-04,14:00,12,5,8,7,2.0,4.0,1.4,2.2,50.0,4-2-3-1,José Luis Munuera,15.0,3.0,15.5,0.0,0,0,2024,1,50.0,3-4-3,11.0,4.0,14.9,1.0,0,0
126,2023-11-11,18:30,13,5,8,6,1.0,1.0,1.0,0.4,46.0,4-2-3-1,Jorge Figueroa,11.0,3.0,12.3,0.0,0,0,2024,2,54.0,4-1-4-1,6.0,1.0,18.7,1.0,0,0
127,2023-12-02,21:00,15,5,8,4,1.0,1.0,0.7,1.7,29.0,5-3-2,Juan Pulido,9.0,3.0,16.0,0.0,0,0,2024,2,71.0,4-3-3,17.0,5.0,17.0,0.0,0,0
128,2023-12-15,21:00,17,4,8,11,1.0,0.0,1.2,0.7,60.0,4-3-3,Javier Villanueva,10.0,4.0,14.1,0.0,0,0,2024,0,40.0,4-4-2,10.0,3.0,23.1,3.0,0,0
129,2024-01-04,17:00,19,3,8,1,1.0,0.0,1.3,0.2,52.0,4-3-3,César Soto,14.0,2.0,14.3,0.0,0,0,2024,0,48.0,4-2-3-1,4.0,0.0,19.0,0.0,0,0
130,2024-01-21,14:00,21,6,8,3,3.0,2.0,1.2,1.4,43.0,3-5-2,José Sánchez,13.0,7.0,21.4,0.0,0,0,2024,0,57.0,4-4-2,10.0,7.0,16.0,0.0,0,0
131,2024-02-04,16:15,23,6,8,2,0.0,3.0,1.1,1.1,70.0,5-3-2,Alberola Rojas,18.0,1.0,17.1,1.0,0,0,2024,1,30.0,3-4-3,6.0,5.0,15.1,0.0,0,0
132,2024-02-17,16:15,25,5,8,13,2.0,0.0,2.0,0.5,56.0,4-3-3,Francisco Hernández,11.0,4.0,16.1,1.0,0,0,2024,0,44.0,4-4-2,5.0,1.0,15.9,0.0,0,0
133,2024-03-04,21:00,27,0,8,17,1.0,0.0,1.0,1.0,55.0,4-2-3-1,Jorge Figueroa,15.0,4.0,16.9,0.0,0,0,2024,0,45.0,4-3-3,10.0,4.0,14.5,0.0,0,0
134,2024-03-16,16:15,29,5,8,19,2.0,4.0,0.7,2.9,36.0,3-5-2,Juan Martínez,10.0,4.0,18.7,0.0,0,0,2024,1,64.0,4-3-3,17.0,9.0,18.6,0.0,0,0
135,2023-08-13,19:30,1,6,16,15,1.0,2.0,0.9,1.1,63.0,4-3-3,Miguel Ángel Ortiz Arias,18.0,5.0,16.6,0.0,0,0,2024,1,37.0,4-2-3-1,12.0,5.0,18.6,1.0,0,0
136,2023-08-27,17:30,3,6,16,10,3.0,4.0,1.9,3.1,40.0,4-4-2,Alejandro Hernández,13.0,6.0,16.2,1.0,0,0,2024,1,60.0,4-3-3,21.0,11.0,16.8,0.0,0,0
137,2023-09-17,16:15,5,6,16,1,2.0,1.0,0.9,1.5,62.0,4-2-3-1,Francisco Hernández,10.0,4.0,11.8,0.0,0,0,2024,0,38.0,4-2-3-1,17.0,7.0,19.8,2.0,0,0
138,2023-09-27,19:00,7,2,16,7,1.0,2.0,1.8,2.1,53.0,4-4-2,José Sánchez,13.0,2.0,17.3,0.0,1,1,2024,1,47.0,4-1-4-1,17.0,5.0,16.6,0.0,0,0
139,2023-10-08,14:00,9,6,16,6,1.0,2.0,1.0,1.1,49.0,4-2-3-1,Alejandro Muñíz,9.0,4.0,13.2,0.0,0,0,2024,1,51.0,4-5-1,7.0,4.0,22.3,1.0,1,1
140,2023-10-22,18:30,10,6,16,17,1.0,1.0,1.5,1.7,68.0,3-1-4-2,Jesús Gil,11.0,2.0,16.6,0.0,1,1,2024,2,32.0,4-2-3-1,16.0,7.0,21.1,1.0,0,0
141,2023-11-05,18:30,12,6,16,0,2.0,3.0,2.1,2.3,58.0,4-4-2,Guillermo Cuadra,17.0,6.0,16.3,0.0,0,0,2024,1,43.0,4-2-3-1,17.0,7.0,18.2,0.0,0,0
142,2023-11-26,14:00,14,6,16,8,3.0,1.0,2.4,1.0,45.0,4-4-2,Ricardo de Burgos,10.0,3.0,10.6,0.0,0,0,2024,0,55.0,4-2-3-1,15.0,7.0,15.8,0.0,0,0
143,2023-12-09,18:30,16,5,16,4,0.0,3.0,2.2,1.5,53.0,4-4-2,Mario Melero,20.0,4.0,16.9,0.0,0,0,2024,1,47.0,4-1-4-1,16.0,5.0,14.8,0.0,0,0
144,2023-12-20,21:30,18,2,16,2,3.0,2.0,2.4,1.3,49.0,4-4-2,César Soto,11.0,7.0,12.8,0.0,1,1,2024,0,51.0,4-4-2,15.0,4.0,16.4,0.0,0,0
145,2024-01-20,16:15,21,5,16,18,1.0,1.0,1.9,0.4,51.0,4-4-2,Miguel Ángel Ortiz Arias,18.0,5.0,19.2,2.0,0,0,2024,2,49.0,5-4-1,8.0,2.0,16.6,1.0,0,0
146,2024-02-04,14:00,23,6,16,13,0.0,0.0,1.2,0.7,59.0,4-4-2,Pablo González,19.0,4.0,18.9,1.0,0,0,2024,2,41.0,4-4-2,8.0,2.0,14.3,1.0,0,0
147,2024-02-16,21:00,25,4,16,3,1.0,1.0,1.2,0.8,55.0,4-4-2,Alberola Rojas,20.0,7.0,18.2,1.0,0,0,2024,2,45.0,4-4-2,11.0,1.0,19.9,1.0,0,0
148,2024-03-03,14:00,27,6,16,14,5.0,1.0,2.0,0.5,48.0,4-4-2,Juan Pulido,16.0,10.0,17.6,1.0,0,0,2024,0,52.0,3-4-3,9.0,3.0,23.2,1.0,0,0
149,2024-03-17,16:15,29,6,16,12,1.0,0.0,2.0,1.1,52.0,4-4-2,Jorge Figueroa,12.0,6.0,12.3,0.0,0,1,2024,0,48.0,4-4-2,14.0,7.0,17.7,0.0,0,0
150,2024-04-01,21:00,30,0,16,5,1.0,2.0,0.8,1.3,52.0,4-3-3,Mario Melero,11.0,2.0,16.6,0.0,0,0,2024,1,48.0,5-3-2,14.0,8.0,17.6,0.0,0,0
151,2023-08-13,21:30,1,6,3,10,0.0,0.0,0.6,1.4,26.0,4-5-1,César Soto,5.0,2.0,15.6,0.0,0,0,2024,2,74.0,4-2-3-1,14.0,3.0,19.9,1.0,0,0
152,2023-08-28,19:30,3,0,3,17,1.0,0.0,2.2,0.7,47.0,4-4-2,Juan Martínez,14.0,3.0,13.4,0.0,1,1,2024,0,53.0,4-3-3,16.0,1.0,18.9,0.0,0,0
153,2023-09-17,14:00,5,6,3,8,3.0,2.0,0.5,1.1,44.0,4-4-2,Alejandro Hernández,11.0,6.0,13.5,0.0,0,0,2024,0,56.0,4-3-3,7.0,2.0,23.3,1.0,1,1
154,2023-09-30,14:00,8,5,3,16,0.0,0.0,0.9,0.1,64.0,4-4-2,Mateo Busquets,22.0,9.0,19.5,0.0,0,0,2024,2,36.0,4-4-2,3.0,0.0,13.9,0.0,0,0
155,2023-10-21,16:15,10,5,3,15,1.0,1.0,1.5,1.1,45.0,4-4-2,César Soto,13.0,3.0,15.9,0.0,0,0,2024,2,55.0,4-2-3-1,13.0,3.0,16.1,0.0,0,0
156,2023-11-06,21:00,12,0,3,13,1.0,0.0,1.2,0.5,45.0,4-4-2,Ricardo de Burgos,13.0,3.0,21.2,0.0,0,0,2024,0,55.0,4-4-2,6.0,2.0,17.4,0.0,0,0
157,2023-11-25,18:30,14,5,3,1,2.0,1.0,1.2,1.8,53.0,4-4-2,Alejandro Hernández,18.0,5.0,17.1,0.0,0,0,2024,0,47.0,4-2-3-1,13.0,4.0,15.6,0.0,0,0
158,2023-12-08,21:00,16,4,3,12,1.0,0.0,0.7,0.1,69.0,4-4-2,Guillermo Cuadra,8.0,6.0,17.7,0.0,0,0,2024,0,31.0,4-4-2,3.0,0.0,22.4,1.0,0,0
159,2024-01-02,17:00,19,1,3,11,0.0,2.0,0.4,1.9,38.0,4-4-2,Jorge Figueroa,5.0,0.0,18.0,0.0,0,0,2024,1,62.0,4-4-2,12.0,7.0,20.0,1.0,0,0
160,2024-01-29,21:00,22,0,3,14,2.0,0.0,1.3,1.9,40.0,4-4-2,Víctor García,7.0,4.0,15.9,0.0,0,0,2024,0,60.0,4-3-3,15.0,3.0,18.5,0.0,0,1
161,2024-02-01,21:00,20,3,3,19,0.0,2.0,0.8,2.0,42.0,4-4-2,Ricardo de Burgos,10.0,2.0,21.1,0.0,0,0,2024,1,58.0,4-3-1-2,16.0,9.0,16.7,0.0,0,0
162,2024-02-11,14:00,24,6,3,2,3.0,2.0,2.1,1.2,48.0,4-4-2,Alejandro Hernández,11.0,4.0,15.8,1.0,0,0,2024,0,52.0,3-4-3,9.0,4.0,14.9,1.0,0,0
163,2024-03-02,18:30,27,5,3,6,3.0,3.0,2.3,1.6,28.0,4-3-3,Pablo González,16.0,5.0,17.8,1.0,0,0,2024,2,72.0,4-5-1,14.0,5.0,22.5,0.0,0,0
164,2024-03-16,18:30,29,5,3,7,1.0,0.0,1.2,1.8,41.0,4-1-4-1,José Luis Munuera,11.0,3.0,19.9,1.0,0,0,2024,0,59.0,4-2-3-1,13.0,3.0,13.1,0.0,0,0
165,2024-03-30,14:00,30,5,3,9,0.0,1.0,1.6,0.8,67.0,4-1-4-1,Javier Villanueva,18.0,5.0,19.5,1.0,0,0,2024,1,33.0,5-3-2,10.0,3.0,27.0,0.0,0,0
166,2023-08-12,18:30,1,5,6,18,1.0,1.0,0.9,1.6,68.0,4-5-1,Víctor García,4.0,1.0,29.7,0.0,1,1,2024,2,32.0,5-3-2,10.0,2.0,19.6,0.0,0,1
167,2023-08-25,18:30,3,4,6,4,0.0,0.0,0.9,1.0,52.0,4-3-3,Guillermo Cuadra,11.0,5.0,18.6,0.0,0,0,2024,2,48.0,4-2-3-1,8.0,1.0,13.0,0.0,0,0
168,2023-09-24,17:30,6,6,6,14,1.0,0.0,0.6,0.0,56.0,4-5-1,Ricardo de Burgos,10.0,3.0,20.7,1.0,0,0,2024,0,44.0,4-4-1-1,2.0,1.0,33.7,1.0,0,0
169,2023-10-02,20:00,8,0,6,2,2.0,1.0,1.7,1.5,73.0,4-5-1,Alberola Rojas,15.0,4.0,22.2,0.0,1,1,2024,0,27.0,5-3-2,11.0,3.0,19.0,1.0,0,0
170,2023-10-22,13:00,10,6,6,11,0.0,1.0,1.3,1.4,60.0,4-5-1,Javier Villanueva,11.0,5.0,19.9,0.0,0,1,2024,1,40.0,4-4-2,11.0,3.0,25.5,2.0,1,1
171,2023-11-03,20:00,12,4,6,5,2.0,1.0,0.4,1.2,52.0,4-5-1,Mario Melero,9.0,3.0,19.5,0.0,0,0,2024,0,48.0,5-3-2,13.0,5.0,16.2,0.0,0,0
172,2023-12-01,20:00,15,4,6,3,2.0,0.0,1.5,0.9,70.0,4-5-1,Mateo Busquets,11.0,6.0,17.5,1.0,0,0,2024,0,30.0,4-4-1-1,12.0,4.0,22.0,0.0,0,0
173,2023-12-17,17:30,17,6,6,13,1.0,1.0,0.7,1.6,64.0,4-5-1,Alejandro Muñíz,7.0,2.0,23.1,3.0,0,0,2024,2,36.0,4-4-2,13.0,5.0,16.0,0.0,0,0
174,2024-01-04,20:30,19,3,6,10,1.0,2.0,0.7,2.4,44.0,4-3-3,Pablo González,12.0,3.0,19.6,0.0,0,0,2024,1,56.0,4-3-3,14.0,4.0,17.2,0.0,1,1
175,2024-01-13,13:00,20,5,6,16,3.0,0.0,0.8,2.0,54.0,4-3-3,Javier Villanueva,8.0,3.0,18.8,0.0,0,0,2024,0,46.0,4-4-2,17.0,3.0,15.7,2.0,0,0
176,2024-01-27,15:15,22,5,6,19,1.0,2.0,0.7,2.3,53.0,4-5-1,César Soto,7.0,2.0,16.6,0.0,0,0,2024,1,47.0,4-3-1-2,13.0,5.0,13.2,1.0,0,0
177,2024-02-10,20:00,24,5,6,12,2.0,0.0,1.3,0.5,72.0,4-5-1,Guillermo Cuadra,8.0,3.0,14.5,0.0,0,0,2024,0,28.0,4-4-2,7.0,1.0,34.4,0.0,0,0
178,2024-02-25,17:30,26,6,6,8,1.0,1.0,0.7,0.7,71.0,4-5-1,José Luis Munuera,9.0,3.0,16.6,1.0,0,0,2024,2,29.0,3-5-2,6.0,2.0,11.7,0.0,0,0
179,2024-03-10,15:15,28,6,6,0,0.0,2.0,1.2,1.1,70.0,4-1-4-1,Miguel Ángel Ortiz Arias,14.0,2.0,19.8,1.0,0,0,2024,1,30.0,4-2-3-1,7.0,2.0,15.2,0.0,0,0
180,2024-03-17,15:15,29,6,6,1,0.0,1.0,0.9,0.8,65.0,4-5-1,Víctor García,21.0,6.0,21.2,0.0,0,0,2024,1,35.0,4-2-3-1,3.0,2.0,13.6,0.0,0,0
181,2023-08-21,19:00,2,0,17,9,4.0,3.0,1.8,0.6,34.0,4-4-2,Guillermo Cuadra,14.0,7.0,16.1,1.0,0,0,2024,0,66.0,4-2-3-1,12.0,2.0,24.3,2.0,0,0
182,2023-09-02,18:30,4,5,17,12,1.0,0.0,1.3,0.8,40.0,4-2-3-1,Pablo González,6.0,0.0,15.9,0.0,0,1,2024,0,60.0,4-4-2,9.0,4.0,18.0,0.0,0,0
183,2023-09-22,21:00,6,4,17,0,0.0,2.0,1.1,1.7,44.0,4-2-3-1,Alejandro Muñíz,15.0,5.0,15.4,0.0,0,0,2024,1,56.0,4-2-3-1,11.0,3.0,15.6,1.0,0,0
184,2023-10-01,16:15,8,6,17,8,0.0,2.0,1.5,1.1,46.0,4-2-3-1,Jorge Figueroa,17.0,3.0,18.7,1.0,0,0,2024,1,54.0,4-3-3,10.0,3.0,20.7,1.0,0,0
185,2023-10-08,18:30,9,6,17,15,1.0,1.0,1.3,0.9,40.0,4-2-3-1,Alejandro Hernández,15.0,5.0,16.7,2.0,0,0,2024,2,60.0,4-2-3-1,6.0,2.0,14.5,0.0,0,0
186,2023-11-05,14:00,12,6,17,1,1.0,0.0,2.4,0.5,56.0,4-2-3-1,Juan Pulido,22.0,3.0,16.4,0.0,0,1,2024,0,44.0,4-2-3-1,9.0,3.0,23.2,1.0,0,0
187,2023-11-24,21:00,14,4,17,14,3.0,1.0,0.8,1.1,43.0,4-2-3-1,Alberola Rojas,8.0,5.0,18.6,0.0,0,0,2024,0,57.0,4-3-3,10.0,3.0,23.1,0.0,1,1
188,2023-12-09,14:00,16,5,17,6,0.0,1.0,1.9,0.4,41.0,4-4-1-1,José Luis Munuera,19.0,3.0,16.9,1.0,0,0,2024,1,59.0,4-5-1,9.0,2.0,20.1,1.0,0,0
189,2023-12-21,21:30,18,3,17,19,0.0,1.0,0.6,0.6,40.0,4-2-3-1,Isidro Díaz de Mera,8.0,2.0,15.3,0.0,0,0,2024,1,60.0,4-3-1-2,9.0,4.0,18.4,0.0,0,0
190,2024-01-19,21:00,21,4,17,13,1.0,0.0,2.0,0.3,49.0,4-2-3-1,Alejandro Muñíz,12.0,2.0,18.1,1.0,1,1,2024,0,51.0,4-4-2,9.0,1.0,17.8,0.0,0,0
191,2024-02-03,18:30,23,5,17,10,1.0,3.0,1.0,1.2,36.0,4-2-3-1,Juan Martínez,13.0,2.0,15.1,0.0,0,0,2024,1,64.0,4-3-3,8.0,5.0,12.5,0.0,0,0
192,2024-02-10,14:00,24,5,17,16,1.0,1.0,1.8,1.2,51.0,4-2-3-1,Mario Melero,17.0,4.0,15.4,0.0,0,0,2024,2,49.0,4-4-2,13.0,3.0,16.1,0.0,0,0
193,2024-02-24,18:30,26,5,17,18,1.0,1.0,0.5,2.2,52.0,4-2-3-1,Víctor García,9.0,1.0,17.1,1.0,0,0,2024,2,48.0,5-4-1,15.0,7.0,14.9,0.0,0,0
194,2024-03-10,14:00,28,6,17,11,1.0,0.0,0.6,0.6,34.0,4-2-3-1,José Luis Munuera,12.0,4.0,20.9,0.0,0,0,2024,0,66.0,4-2-3-1,9.0,3.0,23.5,0.0,0,0
195,2024-03-31,18:30,30,6,17,4,0.0,1.0,0.3,0.9,41.0,4-2-3-1,Francisco Hernández,3.0,0.0,18.6,0.0,0,0,2024,1,59.0,4-3-3,12.0,3.0,15.7,0.0,0,0
196,2023-08-11,22:00,1,4,9,12,1.0,2.0,0.7,1.1,55.0,4-2-3-1,José Sánchez,9.0,3.0,19.5,0.0,0,0,2024,1,45.0,4-4-2,10.0,3.0,16.0,1.0,0,0
197,2023-08-26,21:30,3,5,9,7,1.0,2.0,1.7,1.7,52.0,4-2-3-1,Jesús Gil,21.0,4.0,17.8,3.0,0,0,2024,1,48.0,4-1-4-1,8.0,3.0,17.6,0.0,0,0
198,2023-09-17,18:30,5,6,9,6,1.0,0.0,1.7,1.0,43.0,4-2-3-1,Juan Martínez,26.0,9.0,18.0,1.0,0,0,2024,0,57.0,4-2-3-1,14.0,2.0,22.0,0.0,0,0
199,2023-09-26,19:00,7,1,9,1,5.0,1.0,2.2,1.8,46.0,4-2-3-1,Guillermo Cuadra,18.0,9.0,13.2,0.0,0,0,2024,0,54.0,4-4-2,9.0,0.0,15.2,0.0,1,1
200,2023-10-07,21:00,9,5,9,11,2.0,2.0,1.0,1.0,64.0,4-2-3-1,Isidro Díaz de Mera,22.0,6.0,19.5,1.0,0,0,2024,2,36.0,4-4-2,7.0,4.0,20.7,1.0,0,0
201,2023-10-21,18:30,10,5,9,19,1.0,1.0,1.5,1.6,49.0,4-3-3,Ricardo de Burgos,17.0,6.0,18.3,0.0,0,0,2024,2,51.0,4-1-2-1-2◆,14.0,4.0,15.7,1.0,0,0
202,2023-11-12,18:30,13,6,9,15,1.0,1.0,0.7,1.8,61.0,4-1-4-1,Jesús Gil,13.0,4.0,23.0,0.0,0,0,2024,2,39.0,4-2-3-1,14.0,6.0,12.1,0.0,0,0
203,2023-12-03,18:30,15,6,9,16,1.0,1.0,1.8,1.2,57.0,4-3-3,Isidro Díaz de Mera,18.0,4.0,14.7,1.0,0,0,2024,2,43.0,4-4-2,5.0,4.0,14.9,0.0,0,0
204,2023-12-16,18:30,17,5,9,3,0.0,3.0,1.0,2.4,57.0,5-3-2,Juan Pulido,12.0,4.0,17.5,0.0,0,0,2024,1,43.0,4-4-2,12.0,5.0,21.7,1.0,2,2
205,2024-01-04,19:15,19,3,9,0,0.0,2.0,0.7,1.3,61.0,5-3-2,José Sánchez,11.0,2.0,15.0,1.0,0,0,2024,1,39.0,4-2-3-1,15.0,5.0,14.2,0.0,0,0
206,2024-01-12,21:00,20,4,9,17,2.0,3.0,2.2,2.0,68.0,4-4-2,Alejandro Hernández,18.0,3.0,16.3,0.0,1,1,2024,1,32.0,4-2-3-1,16.0,8.0,14.8,0.0,0,0
207,2024-01-28,18:30,22,6,9,8,1.0,1.0,0.8,1.2,43.0,3-5-2,Guillermo Cuadra,10.0,5.0,26.0,0.0,0,0,2024,2,57.0,3-5-2,11.0,4.0,22.1,0.0,0,0
208,2024-02-11,18:30,24,6,9,5,1.0,0.0,1.0,1.5,38.0,4-4-2,Javier Villanueva,10.0,6.0,19.3,0.0,0,0,2024,0,62.0,3-5-2,16.0,4.0,18.6,0.0,0,0
209,2024-03-02,14:00,27,5,9,4,3.0,2.0,2.0,1.5,38.0,5-3-2,Mateo Busquets,12.0,5.0,15.4,1.0,0,0,2024,0,62.0,4-1-3-2,12.0,3.0,21.9,2.0,1,1
210,2024-03-17,14:00,29,6,9,2,1.0,2.0,1.7,1.6,35.0,5-3-2,Francisco Hernández,11.0,4.0,16.1,0.0,0,0,2024,1,65.0,3-4-3,18.0,5.0,19.3,0.0,0,0
211,2023-08-18,19:30,2,4,18,16,0.0,1.0,0.4,1.8,40.0,5-3-2,Alberola Rojas,8.0,1.0,17.4,0.0,0,0,2024,1,60.0,4-3-3,15.0,3.0,15.3,0.0,0,0
212,2023-09-03,16:15,4,6,18,0,0.0,0.0,0.4,0.6,33.0,5-3-2,Jorge Figueroa,8.0,1.0,17.9,0.0,0,0,2024,2,67.0,4-2-3-1,11.0,3.0,16.6,0.0,0,0
213,2023-09-26,21:30,7,1,18,10,2.0,2.0,0.8,1.9,31.0,5-3-2,Alejandro Muñíz,10.0,5.0,16.4,0.0,0,0,2024,2,69.0,4-3-3,10.0,4.0,15.5,0.0,0,0
214,2023-10-07,18:30,9,5,18,12,1.0,1.0,0.6,0.5,49.0,4-4-2,Francisco Hernández,9.0,5.0,15.7,0.0,0,0,2024,2,51.0,4-4-2,11.0,3.0,24.6,2.0,0,0
215,2023-10-28,18:30,11,5,18,3,0.0,0.0,0.9,0.2,59.0,4-4-2,Pablo González,15.0,4.0,17.4,0.0,0,0,2024,2,41.0,4-4-2,8.0,0.0,23.1,0.0,0,0
216,2023-11-29,21:00,13,2,18,13,1.0,1.0,1.1,0.3,67.0,5-3-2,Javier Villanueva,16.0,3.0,21.0,1.0,0,0,2024,2,33.0,4-4-2,6.0,3.0,31.9,2.0,0,0
217,2023-12-03,14:00,15,6,18,17,0.0,0.0,0.8,0.3,63.0,4-2-3-1,Jorge Figueroa,7.0,3.0,18.6,0.0,0,0,2024,2,37.0,4-2-3-1,7.0,4.0,23.6,1.0,0,0
218,2023-12-09,21:00,16,5,18,9,1.0,0.0,0.5,0.6,35.0,3-5-1-1,Alberola Rojas,6.0,3.0,25.9,0.0,0,0,2024,0,65.0,4-3-3,19.0,5.0,23.3,0.0,0,0
219,2023-12-21,21:30,18,3,18,8,3.0,2.0,1.1,1.6,42.0,3-4-3,Mario Melero,15.0,8.0,16.4,0.0,0,0,2024,0,58.0,4-3-3,12.0,7.0,19.9,1.0,0,0
220,2024-01-13,16:15,20,5,18,2,1.0,1.0,1.8,0.6,57.0,5-4-1,Víctor García,17.0,6.0,15.3,0.0,0,0,2024,2,43.0,5-3-2,6.0,2.0,17.4,1.0,0,0
221,2024-01-27,21:00,22,5,18,15,0.0,1.0,1.5,0.4,53.0,5-3-2,Javier Villanueva,14.0,1.0,16.4,0.0,0,0,2024,1,47.0,4-2-3-1,8.0,2.0,19.3,0.0,0,0
222,2024-02-11,16:15,24,6,18,11,2.0,1.0,0.9,1.6,49.0,5-4-1,José Luis Munuera,8.0,5.0,14.5,0.0,0,0,2024,0,51.0,4-2-3-1,11.0,4.0,22.7,2.0,0,0
223,2024-02-18,18:30,25,6,18,4,1.0,2.0,0.1,1.1,33.0,5-3-2,Pablo González,4.0,1.0,19.9,0.0,0,0,2024,1,67.0,4-3-3,19.0,5.0,17.7,0.0,0,0
224,2024-03-03,18:30,27,6,18,7,1.0,0.0,1.2,1.0,40.0,5-3-2,Francisco Hernández,16.0,1.0,17.7,0.0,0,0,2024,0,60.0,4-2-3-1,15.0,4.0,16.0,1.0,0,0
225,2024-03-16,14:00,29,5,18,14,1.0,0.0,1.6,0.4,52.0,5-3-2,Ricardo de Burgos,18.0,8.0,16.0,0.0,0,0,2024,0,48.0,4-4-2,8.0,3.0,20.9,0.0,0,0
226,2023-08-28,21:30,3,0,11,5,0.0,7.0,0.6,3.4,56.0,4-2-3-1,José Luis Munuera,12.0,3.0,19.2,0.0,0,0,2024,1,44.0,5-3-2,17.0,10.0,16.0,0.0,0,0
227,2023-09-15,21:00,5,4,11,17,2.0,0.0,2.6,0.7,51.0,4-2-3-1,Víctor García,19.0,10.0,20.6,1.0,1,1,2024,0,49.0,4-2-3-1,9.0,1.0,16.1,1.0,0,0
228,2023-09-24,16:15,6,6,11,16,1.0,1.0,1.2,1.6,42.0,4-2-3-1,Jorge Figueroa,11.0,6.0,19.3,1.0,0,0,2024,2,58.0,4-4-2,13.0,6.0,15.2,0.0,0,0
229,2023-09-30,16:15,8,5,11,18,2.0,2.0,2.3,1.5,60.0,4-2-3-1,Mario Melero,18.0,4.0,22.0,3.0,1,1,2024,2,40.0,4-4-2,9.0,4.0,16.3,0.0,0,0
230,2023-10-29,16:15,11,6,11,4,2.0,2.0,1.0,2.0,55.0,4-4-1-1,Mateo Busquets,16.0,7.0,22.5,3.0,0,0,2024,2,45.0,4-1-4-1,14.0,2.0,19.7,1.0,1,1
231,2023-11-11,14:00,13,5,11,7,1.0,2.0,1.7,4.5,46.0,4-4-2,Pablo González,22.0,9.0,18.7,0.0,0,0,2024,1,54.0,3-4-3,19.0,6.0,11.5,0.0,0,0
232,2023-11-25,14:00,14,5,11,10,1.0,1.0,0.7,1.0,33.0,4-4-2,José Luis Munuera,10.0,4.0,23.6,0.0,0,0,2024,2,67.0,4-2-3-1,15.0,4.0,15.8,1.0,0,0
233,2023-12-11,21:00,16,0,11,2,0.0,0.0,1.2,0.1,63.0,4-2-3-1,Víctor García,18.0,4.0,15.6,0.0,0,0,2024,2,37.0,4-4-2,4.0,2.0,22.3,0.0,0,0
234,2023-12-19,19:00,18,1,11,12,0.0,1.0,0.3,0.3,59.0,4-4-2,Alberola Rojas,7.0,1.0,20.9,2.0,0,0,2024,1,41.0,4-4-2,8.0,3.0,22.8,0.0,0,0
235,2024-01-20,14:00,21,5,11,6,0.0,2.0,1.6,0.7,45.0,4-4-2,Mario Melero,16.0,3.0,17.2,1.0,0,0,2024,1,55.0,4-5-1,10.0,5.0,21.0,0.0,0,0
236,2024-02-05,21:00,23,0,11,9,1.0,2.0,1.8,1.3,68.0,4-4-2,Francisco Hernández,22.0,5.0,20.2,1.0,0,0,2024,1,32.0,4-4-2,10.0,6.0,18.2,0.0,0,0
237,2024-02-18,14:00,25,6,11,19,1.0,1.0,1.1,1.1,41.0,4-4-2,Alejandro Muñíz,7.0,2.0,19.7,0.0,1,1,2024,2,59.0,4-2-3-1,11.0,4.0,17.9,1.0,0,0
238,2024-03-02,16:15,27,5,11,13,1.0,1.0,0.7,1.0,53.0,4-2-3-1,Alberola Rojas,9.0,5.0,16.3,0.0,0,0,2024,2,47.0,4-4-2,16.0,5.0,16.7,0.0,0,0
239,2024-03-17,18:30,29,6,11,15,2.0,0.0,0.7,0.8,39.0,4-2-3-1,Juan Pulido,8.0,4.0,19.9,2.0,0,0,2024,0,61.0,4-2-3-1,11.0,1.0,14.8,0.0,0,0
240,2023-08-13,17:00,1,6,2,8,0.0,2.0,1.0,1.0,53.0,4-4-2,Pablo González,11.0,0.0,15.5,0.0,0,0,2024,1,47.0,4-3-3,11.0,5.0,15.7,1.0,0,0
